,time,zerocol,pupil_high_low
4360,0.553,0,1
4361,0.557,0,1
4362,0.561,0,1
4363,0.565,0,1
4364,0.569,0,1
4365,0.573,0,1
4366,0.577,0,1
4367,0.581,0,1
4368,0.585,0,1
4369,0.589,0,1
4370,0.593,0,1
4371,0.597,0,1
4372,0.601,0,1
4373,0.605,0,1
4374,0.609,0,1
4375,0.613,0,1
4376,0.617,0,1
4377,0.621,0,1
4378,0.625,0,1
4379,0.629,0,1
4380,0.633,0,1
4381,0.637,0,1
4382,0.641,0,1
4383,0.645,0,1
4384,0.649,0,1
4385,0.653,0,1
4386,0.657,0,1
4387,0.661,0,1
4388,0.665,0,1
4389,0.669,0,1
4390,0.673,0,1
4391,0.677,0,1
4392,0.681,0,1
4393,0.685,0,1
4394,0.689,0,1
4395,0.693,0,1
4396,0.697,0,1
4397,0.701,0,1
4398,0.705,0,1
4399,0.709,0,1
4400,0.713,0,1
4401,0.717,0,1
4402,0.721,0,1
4403,0.725,0,1
4404,0.729,0,1
4405,0.733,0,1
4406,0.737,0,1
4407,0.741,0,1
4408,0.745,0,1
4409,0.749,0,1
4410,0.753,0,1
4411,0.757,0,1
4412,0.761,0,1
4413,0.765,0,1
4414,0.769,0,1
4415,0.773,0,1
4416,0.777,0,1
4417,0.781,0,1
4418,0.785,0,1
4419,0.789,0,1
4420,0.793,0,1
4421,0.797,0,1
4422,0.801,0,1
4423,0.805,0,1
4424,0.809,0,1
4425,0.813,0,1
4426,0.817,0,1
4427,0.821,0,1
4428,0.825,0,1
4429,0.829,0,1
4430,0.833,0,1
4431,0.837,0,1
4432,0.841,0,1
4433,0.845,0,1
4434,0.849,0,1
4435,0.853,0,1
4436,0.857,0,1
4437,0.861,0,1
4438,0.865,0,1
4439,0.869,0,1
4440,0.873,0,1
4441,0.877,0,1
4442,0.881,0,1
4443,0.885,0,1
4444,0.889,0,1
4445,0.893,0,1
4446,0.897,0,1
4447,0.901,0,1
4448,0.905,0,1
4449,0.909,0,1
4450,0.913,0,1
4451,0.917,0,1
4452,0.921,0,1
4453,0.925,0,1
4454,0.929,0,1
4455,0.933,0,1
4456,0.937,0,1
4457,0.941,0,1
4458,0.945,0,1
4459,0.949,0,1
4460,0.953,0,1
4461,0.957,0,1
4462,0.961,0,1
4463,0.965,0,1
4464,0.969,0,1
4465,0.973,0,1
4466,0.977,0,1
4467,0.981,0,1
4468,0.985,0,1
4469,0.989,0,1
4470,0.993,0,1
4471,0.997,0,1
4472,1.001,0,1
4473,1.005,0,1
4474,1.009,0,1
4475,1.013,0,1
4476,1.017,0,1
4477,1.021,0,1
4478,1.025,0,1
4479,1.029,0,1
4480,1.033,0,1
4481,1.037,0,1
4482,1.041,0,1
4483,1.045,0,1
4484,1.049,0,1
4485,1.053,0,1
4486,1.057,0,1
4487,1.061,0,1
4488,1.065,0,1
4489,1.069,0,1
4490,1.073,0,1
4491,1.077,0,1
4492,1.081,0,1
4493,1.085,0,1
4494,1.089,0,1
4495,1.093,0,1
4496,1.097,0,1
4497,1.101,0,1
4498,1.105,0,1
4499,1.109,0,1
4500,1.113,0,1
4501,1.117,0,1
4502,1.121,0,1
4503,1.125,0,1
4504,1.129,0,1
4505,1.133,0,1
4506,1.137,0,1
4507,1.141,0,1
4508,1.145,0,1
4509,1.149,0,1
4510,1.153,0,1
4511,1.157,0,1
4512,1.161,0,1
4513,1.165,0,1
4514,1.169,0,1
4515,1.173,0,1
4516,1.177,0,1
4517,1.181,0,1
4518,1.185,0,1
4519,1.189,0,1
4520,1.193,0,1
4521,1.197,0,1
4522,1.201,0,1
4523,1.205,0,1
4524,1.209,0,1
4525,1.213,0,1
4526,1.217,0,1
4527,1.221,0,1
4528,1.225,0,1
4529,1.229,0,1
4530,1.233,0,1
4531,1.237,0,1
4532,1.241,0,1
4533,1.245,0,1
4534,1.249,0,1
4535,1.253,0,1
4536,1.257,0,1
4537,1.261,0,1
4538,1.265,0,1
4539,1.269,0,1
4540,1.273,0,1
4541,1.277,0,1
4542,1.281,0,1
4543,1.285,0,1
4544,1.289,0,1
4545,1.293,0,1
4546,1.297,0,1
4547,1.301,0,1
4548,1.305,0,1
4549,1.309,0,1
4550,1.313,0,1
4551,1.317,0,1
4552,1.321,0,1
4553,1.325,0,1
4554,1.329,0,1
4555,1.333,0,1
4556,1.337,0,1
4557,1.341,0,1
4558,1.345,0,1
4559,1.349,0,1
4560,1.353,0,1
4561,1.357,0,1
4562,1.361,0,1
4563,1.365,0,1
4564,1.369,0,1
4565,1.373,0,1
4566,1.377,0,1
4567,1.381,0,1
4568,1.385,0,1
4569,1.389,0,1
4570,1.393,0,1
4571,1.397,0,1
4572,1.401,0,1
4573,1.405,0,1
4574,1.409,0,1
4575,1.413,0,1
4576,1.417,0,1
4577,1.421,0,1
4578,1.425,0,1
4579,1.429,0,1
4580,1.433,0,1
4581,1.437,0,1
4582,1.441,0,1
4583,1.445,0,1
4584,1.449,0,1
4585,1.453,0,1
4586,1.457,0,1
4587,1.461,0,1
4588,1.465,0,1
4589,1.469,0,1
4590,1.473,0,1
4591,1.477,0,1
4592,1.481,0,1
4593,1.485,0,1
4594,1.489,0,1
4595,1.493,0,1
4596,1.497,0,1
4597,1.501,0,1
4598,1.505,0,1
4599,1.509,0,1
4600,1.513,0,1
4601,1.517,0,1
4602,1.521,0,1
4603,1.525,0,1
4604,1.529,0,1
4605,1.533,0,1
4606,1.537,0,1
4607,1.541,0,1
4608,1.545,0,1
4609,1.549,0,1
4610,1.553,0,1
4611,1.557,0,1
4612,1.561,0,1
4613,1.565,0,1
4614,1.569,0,1
4615,1.573,0,1
4616,1.577,0,1
4617,1.581,0,1
4618,1.585,0,1
4619,1.589,0,1
4620,1.593,0,1
4621,1.597,0,1
4622,1.601,0,1
4623,1.605,0,1
4624,1.609,0,1
4625,1.613,0,1
4626,1.617,0,1
4627,1.621,0,1
4628,1.625,0,1
4629,1.629,0,1
4630,1.633,0,1
4631,1.637,0,1
4632,1.641,0,1
4633,1.645,0,1
4634,1.649,0,1
4635,1.653,0,1
4636,1.657,0,1
4637,1.661,0,1
4638,1.665,0,1
4639,1.669,0,1
4640,1.673,0,1
4641,1.677,0,1
4642,1.681,0,1
4643,1.685,0,1
4644,1.689,0,1
4645,1.693,0,1
4646,1.697,0,1
4647,1.701,0,1
4648,1.705,0,1
4649,1.709,0,1
4650,1.713,0,1
4651,1.717,0,1
4652,1.721,0,1
4653,1.725,0,1
4654,1.729,0,1
4655,1.733,0,1
4656,1.737,0,1
4657,1.741,0,1
4658,1.745,0,1
4659,1.749,0,1
4660,1.753,0,1
4661,1.757,0,1
4662,1.761,0,1
4663,1.765,0,1
4664,1.769,0,1
4665,1.773,0,1
4666,1.777,0,1
4667,1.781,0,1
4668,1.785,0,1
4669,1.789,0,1
4670,1.793,0,1
4671,1.797,0,1
4672,1.801,0,1
4673,1.805,0,1
4674,1.809,0,1
4675,1.813,0,1
4676,1.817,0,1
4677,1.821,0,1
4678,1.825,0,1
4679,1.829,0,1
4680,1.833,0,1
4681,1.837,0,1
4682,1.841,0,1
4683,1.845,0,1
4684,1.849,0,1
4685,1.853,0,1
4686,1.857,0,1
4687,1.861,0,1
4688,1.865,0,1
4689,1.869,0,1
4690,1.873,0,1
4691,1.877,0,1
4692,1.881,0,1
4693,1.885,0,1
4694,1.889,0,1
4695,1.893,0,1
4696,1.897,0,1
4697,1.901,0,1
4698,1.905,0,1
4699,1.909,0,1
4700,1.913,0,1
4701,1.917,0,1
4702,1.921,0,1
4703,1.925,0,1
4704,1.929,0,1
4705,1.933,0,1
4706,1.937,0,1
4707,1.941,0,1
4708,1.945,0,1
4709,1.949,0,1
4710,1.953,0,1
4711,1.957,0,1
4712,1.961,0,1
4713,1.965,0,1
4714,1.969,0,1
4715,1.973,0,1
4716,1.977,0,1
4717,1.981,0,1
4718,1.985,0,1
4719,1.989,0,1
4720,1.993,0,1
4721,1.997,0,1
4722,2.001,0,1
4723,2.005,0,1
4724,2.009,0,1
4725,2.013,0,1
4726,2.017,0,1
4727,2.021,0,1
4728,2.025,0,1
4729,2.029,0,1
4730,2.033,0,1
4731,2.037,0,1
4732,2.041,0,1
4733,2.045,0,1
4734,2.049,0,1
4735,2.053,0,1
4736,2.057,0,1
4737,2.061,0,1
4738,2.065,0,1
4739,2.069,0,1
4740,2.073,0,1
4741,2.077,0,1
4742,2.081,0,1
4743,2.085,0,1
4744,2.089,0,1
4745,2.093,0,1
4746,2.097,0,1
4747,2.101,0,1
4748,2.105,0,1
4749,2.109,0,1
4750,2.113,0,1
4751,2.117,0,1
4752,2.121,0,1
4753,2.125,0,1
4754,2.129,0,1
4755,2.133,0,1
4756,2.137,0,1
4757,2.141,0,1
4758,2.145,0,1
4759,2.149,0,1
4760,2.153,0,1
4761,2.157,0,1
4762,2.161,0,1
4763,2.165,0,1
4764,2.169,0,1
4765,2.173,0,1
4766,2.177,0,1
4767,2.181,0,1
4768,2.185,0,1
4769,2.189,0,1
4770,2.193,0,1
4771,2.197,0,1
4772,2.201,0,1
4773,2.205,0,1
4774,2.209,0,1
4775,2.213,0,1
4776,2.217,0,1
4777,2.221,0,1
4778,2.225,0,1
4779,2.229,0,1
4780,2.233,0,1
4781,2.237,0,1
4782,2.241,0,1
4783,2.245,0,1
4784,2.249,0,1
4785,2.253,0,1
4786,2.257,0,1
4787,2.261,0,1
4788,2.265,0,1
4789,2.269,0,1
4790,2.273,0,1
4791,2.277,0,1
4792,2.281,0,1
4793,2.285,0,1
4794,2.289,0,1
4795,2.293,0,1
4796,2.297,0,1
4797,2.301,0,1
4798,2.305,0,1
4799,2.309,0,1
4800,2.313,0,1
4801,2.317,0,1
4802,2.321,0,1
4803,2.325,0,1
4804,2.329,0,1
4805,2.333,0,1
4806,2.337,0,1
4807,2.341,0,1
4808,2.345,0,1
4809,2.349,0,1
4810,2.353,0,1
4811,2.357,0,1
4812,2.361,0,1
4813,2.365,0,1
4814,2.369,0,1
4815,2.373,0,1
4816,2.377,0,1
4817,2.381,0,1
4818,2.385,0,1
4819,2.389,0,1
4820,2.393,0,1
4821,2.397,0,1
4822,2.401,0,1
4823,2.405,0,1
4824,2.409,0,1
4825,2.413,0,1
4826,2.417,0,1
4827,2.421,0,1
4828,2.425,0,1
4829,2.429,0,1
4830,2.433,0,1
4831,2.437,0,1
4832,2.441,0,1
4833,2.445,0,1
4834,2.449,0,1
4835,2.453,0,1
4836,2.457,0,1
4837,2.461,0,1
4838,2.465,0,1
4839,2.469,0,1
4840,2.473,0,1
4841,2.477,0,1
4842,2.481,0,1
4843,2.485,0,1
4844,2.489,0,1
4845,2.493,0,1
4846,2.497,0,1
4847,2.501,0,1
4848,2.505,0,1
4849,2.509,0,1
4850,2.513,0,1
4851,2.517,0,1
4852,2.521,0,1
4853,2.525,0,1
4854,2.529,0,1
4855,2.533,0,1
4856,2.537,0,1
4857,2.541,0,1
4858,2.545,0,1
4859,2.549,0,1
4860,2.553,0,1
4861,2.557,0,1
4862,2.561,0,1
4863,2.565,0,1
4864,2.569,0,1
4865,2.573,0,1
4866,2.577,0,1
4867,2.581,0,1
4868,2.585,0,1
4869,2.589,0,1
4870,2.593,0,1
4871,2.597,0,1
4872,2.601,0,1
4873,2.605,0,1
4874,2.609,0,1
4875,2.613,0,1
4876,2.617,0,1
4877,2.621,0,1
4878,2.625,0,1
4879,2.629,0,1
4880,2.633,0,1
4881,2.637,0,1
4882,2.641,0,1
4883,2.645,0,1
4884,2.649,0,1
4885,2.653,0,1
4886,2.657,0,1
4887,2.661,0,1
4888,2.665,0,1
4889,2.669,0,1
4890,2.673,0,1
4891,2.677,0,1
4892,2.681,0,1
4893,2.685,0,1
4894,2.689,0,1
4895,2.693,0,1
4896,2.697,0,1
4897,2.701,0,1
4898,2.705,0,1
4899,2.709,0,1
4900,2.713,0,1
4901,2.717,0,1
4902,2.721,0,1
4903,2.725,0,1
4904,2.729,0,1
4905,2.733,0,1
4906,2.737,0,1
4907,2.741,0,1
4908,2.745,0,1
4909,2.749,0,1
4910,2.753,0,1
4911,2.757,0,1
4912,2.761,0,1
4913,2.765,0,1
4914,2.769,0,1
4915,2.773,0,1
4916,2.777,0,1
4917,2.781,0,1
4918,2.785,0,1
4919,2.789,0,1
4920,2.793,0,1
4921,2.797,0,1
4922,2.801,0,1
4923,2.805,0,1
4924,2.809,0,1
4925,2.813,0,1
4926,2.817,0,1
4927,2.821,0,1
4928,2.825,0,1
4929,2.829,0,1
4930,2.833,0,1
4931,2.837,0,1
4932,2.841,0,1
4933,2.845,0,1
4934,2.849,0,1
4935,2.853,0,1
4936,2.857,0,1
4937,2.861,0,1
4938,2.865,0,1
4939,2.869,0,1
4940,2.873,0,1
4941,2.877,0,1
4942,2.881,0,1
4943,2.885,0,1
4944,2.889,0,1
4945,2.893,0,1
4946,2.897,0,1
4947,2.901,0,1
4948,2.905,0,1
4949,2.909,0,1
4950,2.913,0,1
4951,2.917,0,1
4952,2.921,0,1
4953,2.925,0,1
4954,2.929,0,1
4955,2.933,0,1
4956,2.937,0,1
4957,2.941,0,1
4958,2.945,0,1
4959,2.949,0,1
4960,2.953,0,1
4961,2.957,0,1
4962,2.961,0,1
4963,2.965,0,1
4964,2.969,0,1
4965,2.973,0,1
4966,2.977,0,1
4967,2.981,0,1
4968,2.985,0,1
4969,2.989,0,1
4970,2.993,0,1
4971,2.997,0,1
4972,3.001,0,1
4973,3.005,0,1
4974,3.009,0,1
4975,3.013,0,1
4976,3.017,0,1
4977,3.021,0,1
4978,3.025,0,1
4979,3.029,0,1
4980,3.033,0,1
4981,3.037,0,1
4982,3.041,0,1
4983,3.045,0,1
4984,3.049,0,1
4985,3.053,0,1
4986,3.057,0,1
4987,3.061,0,1
4988,3.065,0,1
4989,3.069,0,1
4990,3.073,0,1
4991,3.077,0,1
4992,3.081,0,1
4993,3.085,0,1
4994,3.089,0,1
4995,3.093,0,1
4996,3.097,0,1
4997,3.101,0,1
4998,3.105,0,1
4999,3.109,0,1
5000,3.113,0,1
5001,3.117,0,1
5002,3.121,0,1
5003,3.125,0,1
5004,3.129,0,1
5005,3.133,0,1
5006,3.137,0,1
5007,3.141,0,1
5008,3.145,0,1
5009,3.149,0,1
5010,3.153,0,1
5011,3.157,0,1
5012,3.161,0,1
5013,3.165,0,1
5014,3.169,0,1
5015,3.173,0,1
5016,3.177,0,1
5017,3.181,0,1
5018,3.185,0,1
5019,3.189,0,1
5020,3.193,0,1
5021,3.197,0,1
5022,3.201,0,1
5023,3.205,0,1
5024,3.209,0,1
5025,3.213,0,1
5026,3.217,0,1
5027,3.221,0,1
5028,3.225,0,1
5029,3.229,0,1
5030,3.233,0,1
5031,3.237,0,1
5032,3.241,0,1
5033,3.245,0,1
5034,3.249,0,1
5035,3.253,0,1
5036,3.257,0,1
5037,3.261,0,1
5038,3.265,0,1
5039,3.269,0,1
5040,3.273,0,1
5041,3.277,0,1
5042,3.281,0,1
5043,3.285,0,1
5044,3.289,0,1
5045,3.293,0,1
5046,3.297,0,1
5047,3.301,0,1
5048,3.305,0,1
5049,3.309,0,1
5050,3.313,0,1
5051,3.317,0,1
5052,3.321,0,1
5053,3.325,0,1
5054,3.329,0,1
5055,3.333,0,1
5056,3.337,0,1
5057,3.341,0,1
5058,3.345,0,1
5059,3.349,0,1
5060,3.353,0,1
5061,3.357,0,1
5062,3.361,0,1
5063,3.365,0,1
5064,3.369,0,1
5065,3.373,0,1
5066,3.377,0,1
5067,3.381,0,1
5068,3.385,0,1
5069,3.389,0,1
5070,3.393,0,1
5071,3.397,0,1
5072,3.401,0,1
5073,3.405,0,1
5074,3.409,0,1
5075,3.413,0,1
5076,3.417,0,1
5077,3.421,0,1
5078,3.425,0,1
5079,3.429,0,1
5080,3.433,0,1
5081,3.437,0,1
5082,3.441,0,1
5083,3.445,0,1
5084,3.449,0,1
5085,3.453,0,1
5086,3.457,0,1
5087,3.461,0,1
5088,3.465,0,1
5089,3.469,0,1
5090,3.473,0,1
5091,3.477,0,1
5092,3.481,0,1
5093,3.485,0,1
5094,3.489,0,1
5095,3.493,0,1
5096,3.497,0,1
5097,3.501,0,1
5098,3.505,0,1
5099,3.509,0,1
5100,3.513,0,1
5101,3.517,0,1
5102,3.521,0,1
5103,3.525,0,1
5104,3.529,0,1
5105,3.533,0,1
5106,3.537,0,1
5107,3.541,0,1
5108,3.545,0,1
5109,3.549,0,1
5110,3.553,0,1
5111,3.557,0,1
5112,3.561,0,1
5113,3.565,0,1
5114,3.569,0,1
5115,3.573,0,1
5116,3.577,0,1
5117,3.581,0,1
5118,3.585,0,1
5119,3.589,0,1
5120,3.593,0,1
5121,3.597,0,1
5122,3.601,0,1
5123,3.605,0,1
5124,3.609,0,1
5125,3.613,0,1
5126,3.617,0,1
5127,3.621,0,1
5128,3.625,0,1
5129,3.629,0,1
5130,3.633,0,1
5131,3.637,0,1
5132,3.641,0,1
5133,3.645,0,1
5134,3.649,0,1
5135,3.653,0,1
5136,3.657,0,1
5137,3.661,0,1
5138,3.665,0,1
5139,3.669,0,1
5140,3.673,0,1
5141,3.677,0,1
5142,3.681,0,1
5143,3.685,0,1
5144,3.689,0,1
5145,3.693,0,1
5146,3.697,0,1
5147,3.701,0,1
5148,3.705,0,1
5149,3.709,0,1
5150,3.713,0,1
5151,3.717,0,1
5152,3.721,0,1
5153,3.725,0,1
5154,3.729,0,1
5155,3.733,0,1
5156,3.737,0,1
5157,3.741,0,1
5158,3.745,0,1
5159,3.749,0,1
5160,3.753,0,1
5161,3.757,0,1
5162,3.761,0,1
5163,3.765,0,1
5164,3.769,0,1
5165,3.773,0,1
5166,3.777,0,1
5167,3.781,0,1
5168,3.785,0,1
5169,3.789,0,1
5170,3.793,0,1
5171,3.797,0,1
5172,3.801,0,1
5173,3.805,0,1
5174,3.809,0,1
5175,3.813,0,1
5176,3.817,0,1
5177,3.821,0,1
5178,3.825,0,1
5179,3.829,0,1
5180,3.833,0,1
5181,3.837,0,1
5182,3.841,0,1
5183,3.845,0,1
5184,3.849,0,1
5185,3.853,0,1
5186,3.857,0,1
5187,3.861,0,1
5188,3.865,0,1
5189,3.869,0,1
5190,3.873,0,1
5191,3.877,0,1
5192,3.881,0,1
5193,3.885,0,1
5194,3.889,0,1
5195,3.893,0,1
5196,3.897,0,1
5197,3.901,0,1
5198,3.905,0,1
5199,3.909,0,1
5200,3.913,0,1
5201,3.917,0,1
5202,3.921,0,1
5203,3.925,0,1
5204,3.929,0,1
5205,3.933,0,1
5206,3.937,0,1
5207,3.941,0,1
5208,3.945,0,1
5209,3.949,0,1
5210,3.953,0,1
5211,3.957,0,1
5212,3.961,0,1
5213,3.965,0,1
5214,3.969,0,1
5215,3.973,0,1
5216,3.977,0,1
5217,3.981,0,1
5218,3.985,0,1
5219,3.989,0,1
5220,3.993,0,1
5221,3.997,0,1
5222,4.001,0,1
5223,4.005,0,1
5224,4.009,0,1
5225,4.013,0,1
5226,4.017,0,1
5227,4.021,0,1
5228,4.025,0,1
5229,4.029,0,1
5230,4.033,0,1
5231,4.037,0,1
5232,4.041,0,1
5233,4.045,0,1
5234,4.049,0,1
5235,4.053,0,1
5236,4.057,0,1
5237,4.061,0,1
5238,4.065,0,1
5239,4.069,0,1
5240,4.073,0,1
5241,4.077,0,1
5242,4.081,0,1
5243,4.085,0,1
5244,4.089,0,1
5245,4.093,0,1
5246,4.097,0,1
5247,4.101,0,1
5248,4.105,0,1
5249,4.109,0,1
5250,4.113,0,1
5251,4.117,0,1
5252,4.121,0,1
5253,4.125,0,1
5254,4.129,0,1
5255,4.133,0,1
5256,4.137,0,1
5257,4.141,0,1
5258,4.145,0,1
5259,4.149,0,1
5260,4.153,0,1
5261,4.157,0,1
5262,4.161,0,1
5263,4.165,0,1
5264,4.169,0,1
5265,4.173,0,1
5266,4.177,0,1
5267,4.181,0,1
5268,4.185,0,1
5269,4.189,0,1
5270,4.193,0,1
5271,4.197,0,1
5272,4.201,0,1
5273,4.205,0,1
5274,4.209,0,1
5275,4.213,0,1
5276,4.217,0,1
5277,4.221,0,1
5278,4.225,0,1
5279,4.229,0,1
5280,4.233,0,1
5281,4.237,0,1
5282,4.241,0,1
5283,4.245,0,1
5284,4.249,0,1
5285,4.253,0,1
5286,4.257,0,1
5287,4.261,0,1
5288,4.265,0,1
5289,4.269,0,1
5290,4.273,0,1
5291,4.277,0,1
5292,4.281,0,1
5293,4.285,0,1
5294,4.289,0,1
5295,4.293,0,1
5296,4.297,0,1
5297,4.301,0,1
5298,4.305,0,1
5299,4.309,0,1
5300,4.313,0,1
5301,4.317,0,1
5302,4.321,0,1
5303,4.325,0,1
5304,4.329,0,1
5305,4.333,0,1
5306,4.337,0,1
5307,4.341,0,1
5308,4.345,0,1
5309,4.349,0,1
5310,4.353,0,1
5311,4.357,0,1
5312,4.361,0,1
5313,4.365,0,1
5314,4.369,0,1
5315,4.373,0,1
5316,4.377,0,1
5317,4.381,0,1
5318,4.385,0,1
5319,4.389,0,1
5320,4.393,0,1
5321,4.397,0,1
5322,4.401,0,1
5323,4.405,0,1
5324,4.409,0,1
5325,4.413,0,1
5326,4.417,0,1
5327,4.421,0,1
5328,4.425,0,1
5329,4.429,0,1
5330,4.433,0,1
5331,4.437,0,1
5332,4.441,0,1
5333,4.445,0,1
5334,4.449,0,1
5335,4.453,0,1
5336,4.457,0,1
5337,4.461,0,1
5338,4.465,0,1
5339,4.469,0,1
5340,4.473,0,1
5341,4.477,0,1
5342,4.481,0,1
5343,4.485,0,1
5344,4.489,0,1
5345,4.493,0,1
5346,4.497,0,1
5347,4.501,0,1
5348,4.505,0,1
5349,4.509,0,1
5350,4.513,0,1
5351,4.517,0,1
5352,4.521,0,1
5353,4.525,0,1
5354,4.529,0,1
5355,4.533,0,1
5356,4.537,0,1
5357,4.541,0,1
5358,4.545,0,1
5359,4.549,0,1
5360,4.553,0,1
5361,4.557,0,1
5362,4.561,0,1
5363,4.565,0,1
5364,4.569,0,1
5365,4.573,0,1
5366,4.577,0,1
5367,4.581,0,1
5368,4.585,0,1
5369,4.589,0,1
5370,4.593,0,1
5371,4.597,0,1
5372,4.601,0,1
5373,4.605,0,1
5374,4.609,0,1
5375,4.613,0,1
5376,4.617,0,1
5377,4.621,0,1
5378,4.625,0,1
5379,4.629,0,1
5380,4.633,0,1
5381,4.637,0,1
5382,4.641,0,1
5383,4.645,0,1
5384,4.649,0,1
5385,4.653,0,1
5386,4.657,0,1
5387,4.661,0,1
5388,4.665,0,1
5389,4.669,0,1
5390,4.673,0,1
5391,4.677,0,1
5392,4.681,0,1
5393,4.685,0,1
5394,4.689,0,1
5395,4.693,0,1
5396,4.697,0,1
5397,4.701,0,1
5398,4.705,0,1
5399,4.709,0,1
5400,4.713,0,1
5401,4.717,0,1
5402,4.721,0,1
5403,4.725,0,1
5404,4.729,0,1
5405,4.733,0,1
5406,4.737,0,1
5407,4.741,0,1
5408,4.745,0,1
5409,4.749,0,1
5410,4.753,0,1
5411,4.757,0,1
5412,4.761,0,1
5413,4.765,0,1
5414,4.769,0,1
5415,4.773,0,1
5416,4.777,0,1
5417,4.781,0,1
5418,4.785,0,1
5419,4.789,0,1
5420,4.793,0,1
5421,4.797,0,1
5422,4.801,0,1
5423,4.805,0,1
5424,4.809,0,1
5425,4.813,0,1
5426,4.817,0,1
5427,4.821,0,1
5428,4.825,0,1
5429,4.829,0,1
5430,4.833,0,1
5431,4.837,0,1
5432,4.841,0,1
5433,4.845,0,1
5434,4.849,0,1
5435,4.853,0,1
5436,4.857,0,1
5437,4.861,0,1
5438,4.865,0,1
5439,4.869,0,1
5440,4.873,0,1
5441,4.877,0,1
5442,4.881,0,1
5443,4.885,0,1
5444,4.889,0,1
5445,4.893,0,1
5446,4.897,0,1
5447,4.901,0,1
5448,4.905,0,1
5449,4.909,0,1
5450,4.913,0,1
5451,4.917,0,1
5452,4.921,0,1
5453,4.925,0,1
5454,4.929,0,1
5455,4.933,0,1
5456,4.937,0,1
5457,4.941,0,1
5458,4.945,0,1
5459,4.949,0,1
5460,4.953,0,1
5461,4.957,0,1
5462,4.961,0,1
5463,4.965,0,1
5464,4.969,0,1
5465,4.973,0,1
5466,4.977,0,1
5467,4.981,0,1
5468,4.985,0,1
5469,4.989,0,1
5470,4.993,0,1
5471,4.997,0,1
5472,5.001,0,1
5473,5.005,0,1
5474,5.009,0,1
5475,5.013,0,1
5476,5.017,0,1
5477,5.021,0,1
5478,5.025,0,1
5479,5.029,0,1
5480,5.033,0,1
5481,5.037,0,1
5482,5.041,0,1
5483,5.045,0,1
5484,5.049,0,1
5485,5.053,0,1
5486,5.057,0,1
5487,5.061,0,1
5488,5.065,0,1
5489,5.069,0,1
5490,5.073,0,1
